,Date,Paris,Paris_weather,Paris_min,Paris_max,Paris_avg,Versailles,Versailles_weather,Versailles_min,Versailles_max,Versailles_avg,Melun,Melun_weather,Melun_min,Melun_max,Fontainebleau,Fontainebleau_weather,Fontainebleau_min,Fontainebleau_max,Fontainebleau_avg,Cergy,Cergy_weather,Cergy_min,Cergy_max,Cergy_avg
355,22/12/2019,9°C/10°C,1,9,10,9.5,7°C/9°C,1,7,9,8.0,9°C/10°C,1,9,10,7°C/10°C,1,7,10,8.5,9°C/10°C,1,9,10,9.5
356,23/12/2019,9°C/10°C,2,9,10,9.5,7°C/9°C,2,7,9,8.0,7°C/9°C,2,7,9,7°C/9°C,2,7,9,8.0,8°C/9°C,2,8,9,8.5
357,24/12/2019,11°C/12°C,2,11,12,11.5,7°C/11°C,2,7,11,9.0,11°C/12°C,2,11,12,7°C/12°C,2,7,12,9.5,11°C/12°C,2,11,12,11.5
358,25/12/2019,9°C/11°C,2,9,11,10.0,6°C/10°C,2,6,10,8.0,9°C/11°C,2,9,11,6°C/11°C,2,6,11,8.5,8°C/10°C,3,8,10,9.0
359,26/12/2019,6°C/9°C,3,6,9,7.5,5°C/9°C,3,5,9,7.0,5°C/9°C,3,5,9,4°C/9°C,3,4,9,6.5,6°C/9°C,3,6,9,7.5
360,27/12/2019,9°C/11°C,2,9,11,10.0,7°C/10°C,2,7,10,8.5,9°C/10°C,2,9,10,4°C/10°C,2,4,10,7.0,8°C/10°C,2,8,10,9.0
361,28/12/2019,5°C/8°C,3,5,8,6.5,4°C/7°C,3,4,7,5.5,4°C/7°C,3,4,7,3°C/7°C,3,3,7,5.0,5°C/7°C,3,5,7,6.0
362,29/12/2019,3°C/7°C,3,3,7,5.0,3°C/6°C,3,3,6,4.5,2°C/6°C,3,2,6,1°C/6°C,3,1,6,3.5,3°C/6°C,3,3,6,4.5
363,30/12/2019,4°C/11°C,3,4,11,7.5,4°C/10°C,3,4,10,7.0,3°C/10°C,3,3,10,3°C/10°C,3,3,10,6.5,4°C/9°C,3,4,9,6.5
364,31/12/2019,5°C/8°C,3,5,8,6.5,-1°C/6°C,3,-1,6,2.5,3°C/7°C,3,3,7,2°C/7°C,3,2,7,4.5,4°C/6°C,3,4,6,5.0
