,Date,Paris,Paris_weather,Paris_min,Paris_max,Paris_avg,Versailles,Versailles_weather,Versailles_min,Versailles_max,Versailles_avg,Melun,Melun_weather,Melun_min,Melun_max,Fontainebleau,Fontainebleau_weather,Fontainebleau_min,Fontainebleau_max,Fontainebleau_avg,Cergy,Cergy_weather,Cergy_min,Cergy_max,Cergy_avg
288,15/10/2020,8°C/12°C,2,8,12,10.0,8°C/12°C,2,8,12,10.0,6°C/12°C,2,6,12,6°C/12°C,2,6,12,9.0,8°C/12°C,2,8,12,10.0
289,16/10/2020,7°C/14°C,3,7,14,10.5,7°C/13°C,3,7,13,10.0,5°C/14°C,3,5,14,5°C/14°C,3,5,14,9.5,7°C/13°C,2,7,13,10.0
290,17/10/2020,7°C/13°C,2,7,13,10.0,7°C/12°C,3,7,12,9.5,6°C/12°C,2,6,12,6°C/12°C,2,6,12,9.0,7°C/12°C,2,7,12,9.5
291,18/10/2020,9°C/13°C,2,9,13,11.0,8°C/13°C,2,8,13,10.5,7°C/13°C,3,7,13,7°C/13°C,3,7,13,10.0,8°C/13°C,2,8,13,10.5
292,19/10/2020,9°C/14°C,3,9,14,11.5,8°C/13°C,3,8,13,10.5,7°C/13°C,3,7,13,7°C/13°C,3,7,13,10.0,9°C/14°C,3,9,14,11.5
293,20/10/2020,11°C/15°C,2,11,15,13.0,11°C/15°C,3,11,15,13.0,8°C/15°C,2,8,15,8°C/15°C,2,8,15,11.5,11°C/16°C,2,11,16,13.5
294,21/10/2020,14°C/20°C,3,14,20,17.0,14°C/19°C,2,14,19,16.5,14°C/20°C,3,14,20,14°C/20°C,3,14,20,17.0,14°C/19°C,2,14,19,16.5
295,22/10/2020,15°C/20°C,3,15,20,17.5,14°C/20°C,2,14,20,17.0,13°C/19°C,3,13,19,13°C/19°C,3,13,19,16.0,14°C/19°C,2,14,19,16.5
296,23/10/2020,14°C/20°C,2,14,20,17.0,13°C/18°C,3,13,18,15.5,13°C/19°C,2,13,19,13°C/19°C,2,13,19,16.0,13°C/18°C,2,13,18,15.5
297,24/10/2020,12°C/16°C,2,12,16,14.0,11°C/15°C,2,11,15,13.0,10°C/15°C,2,10,15,10°C/15°C,2,10,15,12.5,12°C/16°C,2,12,16,14.0
298,25/10/2020,12°C/16°C,1,12,16,14.0,11°C/15°C,2,11,15,13.0,11°C/14°C,1,11,14,11°C/14°C,1,11,14,12.5,11°C/15°C,2,11,15,13.0
299,26/10/2020,10°C/14°C,3,10,14,12.0,8°C/12°C,3,8,12,10.0,8°C/13°C,3,8,13,8°C/13°C,3,8,13,10.5,8°C/13°C,3,8,13,10.5
300,27/10/2020,4°C/11°C,2,4,11,7.5,4°C/11°C,2,4,11,7.5,4°C/11°C,2,4,11,4°C/11°C,2,4,11,7.5,5°C/11°C,2,5,11,8.0
301,28/10/2020,7°C/14°C,3,7,14,10.5,5°C/13°C,3,5,13,9.0,8°C/14°C,3,8,14,8°C/14°C,3,8,14,11.0,10°C/14°C,3,10,14,12.0
302,29/10/2020,8°C/15°C,2,8,15,11.5,11°C/15°C,2,11,15,13.0,11°C/14°C,3,11,14,11°C/14°C,3,11,14,12.5,10°C/15°C,2,10,15,12.5
303,30/10/2020,13°C/16°C,2,13,16,14.5,13°C/15°C,2,13,15,14.0,12°C/15°C,2,12,15,12°C/15°C,2,12,15,13.5,13°C/16°C,2,13,16,14.5
304,31/10/2020,12°C/17°C,3,12,17,14.5,10°C/17°C,3,10,17,13.5,10°C/17°C,3,10,17,10°C/17°C,3,10,17,13.5,11°C/18°C,3,11,18,14.5
305,01/11/2020,9°C/17°C,1,9,17,13.0,8°C/16°C,2,8,16,12.0,10°C/16°C,1,10,16,10°C/16°C,1,10,16,13.0,10°C/17°C,1,10,17,13.5
306,02/11/2020,12°C/18°C,2,12,18,15.0,10°C/18°C,2,10,18,14.0,12°C/19°C,3,12,19,12°C/19°C,3,12,19,15.5,11°C/19°C,2,11,19,15.0
307,03/11/2020,10°C/12°C,3,10,12,11.0,8°C/11°C,2,8,11,9.5,8°C/12°C,2,8,12,8°C/12°C,2,8,12,10.0,7°C/11°C,2,7,11,9.0
308,04/11/2020,8°C/12°C,3,8,12,10.0,6°C/11°C,3,6,11,8.5,5°C/11°C,3,5,11,5°C/11°C,3,5,11,8.0,6°C/11°C,3,6,11,8.5
309,05/11/2020,7°C/12°C,3,7,12,9.5,6°C/11°C,3,6,11,8.5,4°C/11°C,3,4,11,4°C/11°C,3,4,11,7.5,5°C/11°C,3,5,11,8.0
310,06/11/2020,7°C/12°C,3,7,12,9.5,6°C/11°C,3,6,11,8.5,4°C/12°C,3,4,12,4°C/12°C,3,4,12,8.0,5°C/11°C,3,5,11,8.0
311,07/11/2020,10°C/17°C,3,10,17,13.5,10°C/16°C,3,10,16,13.0,9°C/17°C,3,9,17,9°C/17°C,3,9,17,13.0,9°C/15°C,3,9,15,12.0
312,08/11/2020,12°C/17°C,3,12,17,14.5,12°C/17°C,2,12,17,14.5,12°C/18°C,3,12,18,12°C/18°C,3,12,18,15.0,11°C/16°C,2,11,16,13.5
313,09/11/2020,12°C/17°C,3,12,17,14.5,12°C/17°C,3,12,17,14.5,11°C/17°C,3,11,17,11°C/17°C,3,11,17,14.0,11°C/16°C,3,11,16,13.5
314,10/11/2020,12°C/16°C,2,12,16,14.0,11°C/16°C,3,11,16,13.5,12°C/16°C,2,12,16,12°C/16°C,2,12,16,14.0,11°C/15°C,3,11,15,13.0
315,11/11/2020,11°C/15°C,2,11,15,13.0,10°C/14°C,2,10,14,12.0,10°C/14°C,2,10,14,10°C/14°C,2,10,14,12.0,10°C/14°C,2,10,14,12.0
316,12/11/2020,9°C/15°C,3,9,15,12.0,10°C/13°C,3,10,13,11.5,9°C/14°C,3,9,14,9°C/14°C,3,9,14,11.5,6°C/13°C,3,6,13,9.5
317,13/11/2020,12°C/15°C,2,12,15,13.5,11°C/15°C,2,11,15,13.0,11°C/14°C,2,11,14,11°C/14°C,2,11,14,12.5,11°C/15°C,2,11,15,13.0
318,14/11/2020,12°C/16°C,3,12,16,14.0,11°C/15°C,3,11,15,13.0,9°C/16°C,3,9,16,9°C/16°C,3,9,16,12.5,10°C/16°C,3,10,16,13.0
319,15/11/2020,11°C/15°C,3,11,15,13.0,10°C/14°C,2,10,14,12.0,10°C/16°C,3,10,16,10°C/16°C,3,10,16,13.0,10°C/15°C,2,10,15,12.5
320,16/11/2020,11°C/13°C,2,11,13,12.0,10°C/11°C,2,10,11,10.5,10°C/12°C,2,10,12,10°C/12°C,2,10,12,11.0,10°C/12°C,2,10,12,11.0
321,17/11/2020,9°C/14°C,3,9,14,11.5,9°C/13°C,3,9,13,11.0,9°C/13°C,3,9,13,9°C/13°C,3,9,13,11.0,9°C/13°C,3,9,13,11.0
322,18/11/2020,10°C/16°C,3,10,16,13.0,9°C/15°C,3,9,15,12.0,8°C/15°C,3,8,15,8°C/15°C,3,8,15,11.5,9°C/15°C,3,9,15,12.0
323,19/11/2020,9°C/12°C,2,9,12,10.5,8°C/11°C,3,8,11,9.5,8°C/12°C,3,8,12,8°C/12°C,3,8,12,10.0,7°C/11°C,2,7,11,9.0
324,20/11/2020,7°C/10°C,3,7,10,8.5,6°C/9°C,2,6,9,7.5,5°C/9°C,3,5,9,5°C/9°C,3,5,9,7.0,6°C/9°C,2,6,9,7.5
325,21/11/2020,6°C/10°C,3,6,10,8.0,5°C/9°C,3,5,9,7.0,3°C/9°C,3,3,9,3°C/9°C,3,3,9,6.0,5°C/9°C,3,5,9,7.0
326,22/11/2020,7°C/11°C,3,7,11,9.0,6°C/10°C,3,6,10,8.0,5°C/10°C,3,5,10,5°C/10°C,3,5,10,7.5,7°C/11°C,3,7,11,9.0
327,23/11/2020,8°C/11°C,2,8,11,9.5,7°C/11°C,2,7,11,9.0,4°C/10°C,2,4,10,4°C/10°C,2,4,10,7.0,7°C/11°C,2,7,11,9.0
328,24/11/2020,7°C/10°C,2,7,10,8.5,6°C/8°C,3,6,8,7.0,5°C/9°C,2,5,9,5°C/9°C,2,5,9,7.0,7°C/9°C,3,7,9,8.0
329,25/11/2020,7°C/11°C,2,7,11,9.0,6°C/11°C,3,6,11,8.5,6°C/11°C,2,6,11,6°C/11°C,2,6,11,8.5,7°C/11°C,2,7,11,9.0
330,26/11/2020,8°C/12°C,3,8,12,10.0,7°C/11°C,3,7,11,9.0,6°C/12°C,3,6,12,6°C/12°C,3,6,12,9.0,7°C/11°C,3,7,11,9.0
331,27/11/2020,8°C/11°C,3,8,11,9.5,8°C/10°C,2,8,10,9.0,7°C/11°C,3,7,11,7°C/11°C,3,7,11,9.0,7°C/10°C,2,7,10,8.5
332,28/11/2020,7°C/12°C,3,7,12,9.5,7°C/11°C,3,7,11,9.0,6°C/11°C,3,6,11,6°C/11°C,3,6,11,8.5,6°C/10°C,3,6,10,8.0
333,29/11/2020,6°C/10°C,3,6,10,8.0,5°C/9°C,3,5,9,7.0,4°C/8°C,3,4,8,4°C/8°C,3,4,8,6.0,4°C/8°C,3,4,8,6.0
334,30/11/2020,2°C/8°C,3,2,8,5.0,3°C/7°C,3,3,7,5.0,-1°C/5°C,3,-1,5,-1°C/5°C,3,-1,5,2.0,2°C/7°C,3,2,7,4.5
